date,city,temperature,humidity,wind_speed
2024-06-22,Jaipur,26.11,78.76,22.47
2024-06-22,Lucknow,22.86,55.22,22.9
2024-06-22,Kanpur,20.98,80.37,20.3
2024-06-22,Nagpur,23.19,54.27,20.11
2024-06-22,Indore,22.9,49.48,22.83
2024-06-22,Bhopal,23.09,74.58,21.79
2024-06-22,Patna,23.88,83.17,22.14
2024-06-22,Ludhiana,19.77,42.57,13.67
2024-06-22,Agra,24.09,46.32,22.99
2024-06-22,Nashik,23.17,70.23,8.34
2024-06-22,Vadodara,27.26,89.95,15.73
2024-06-22,Faridabad,20.08,39.05,6.21
2024-06-22,Meerut,20.62,40.79,20.76
2024-06-22,Rajkot,22.39,47.93,17.22
2024-06-22,Kalyan,25.63,75.8,5.09
2024-06-22,Vasai,26.41,75.95,14.18
2024-06-22,Varanasi,20.76,51.94,13.63
2024-06-22,Srinagar,24.2,33.88,11.37
2024-06-22,Amritsar,25.31,89.09,13.37
2024-06-22,Ranchi,23.57,84.06,7.72
2024-06-22,Jodhpur,23.13,79.21,23.64
2024-06-22,Guwahati,22.56,67.69,21.98
2024-06-22,Chandigarh,22.3,30.65,11.7
2024-06-22,Mysore,26.86,78.58,5.71
2024-06-23,Delhi,22.43,51.45,23.99
2024-06-23,Mumbai,20.04,37.02,6.04
2024-06-23,Kolkata,22.61,32.9,12.51
2024-06-23,Chennai,22.29,68.63,21.85
2024-06-23,Bangalore,25.33,82.73,19.53
2024-06-23,Hyderabad,20.97,33.29,15.02
2024-06-23,Ahmedabad,27.91,86.91,8.46
2024-06-23,Pune,25.09,86.9,6.76
2024-06-23,Jaipur,25.38,60.37,6.16
2024-06-23,Lucknow,21.2,55.08,19.31
2024-06-23,Kanpur,19.18,30.64,7.93
2024-06-23,Nagpur,25.5,68.64,21.42
2024-06-23,Indore,20.31,41.1,19.21
2024-06-23,Bhopal,23.22,48.98,16.66
2024-06-23,Patna,25.28,89.55,16.16
2024-06-23,Ludhiana,23.33,60.19,16.07
2024-06-23,Agra,18.27,32.61,20.46
2024-06-23,Nashik,20.69,50.04,17.43
2024-06-23,Vadodara,24.45,55.49,15.25
2024-06-23,Faridabad,22.48,33.71,6.11
2024-06-23,Meerut,24.3,45.97,14.14
2024-06-23,Rajkot,21.64,70.59,11.89
2024-06-23,Kalyan,23.37,41.41,5.1
2024-06-23,Vasai,19.57,68.35,18.28
2024-06-23,Varanasi,15.04,30.83,21.56
2024-06-23,Srinagar,17.91,49.2,23.71
2024-06-23,Amritsar,24.82,47.9,10.25
2024-06-23,Ranchi,22.19,79.94,24.92
2024-06-23,Jodhpur,25.05,81.24,17.6
2024-06-23,Guwahati,25.26,70.61,5.35
2024-06-23,Chandigarh,25.1,77.68,6.72
2024-06-23,Mysore,20.98,37.91,10.58
2024-06-24,Delhi,22.17,54.6,10.78
2024-06-24,Mumbai,22.39,73.26,14.81
2024-06-24,Kolkata,25.18,58.56,23.54
2024-06-24,Chennai,24.85,76.56,8.45
2024-06-24,Bangalore,26.48,85.35,16.61
2024-06-24,Hyderabad,20.8,61.77,21.38
2024-06-24,Ahmedabad,26.68,53.87,8.46
2024-06-24,Pune,24.28,78.04,5.93
2024-06-24,Jaipur,18.85,41.1,10.73
2024-06-24,Lucknow,25.5,73.39,14.86
2024-06-24,Kanpur,22.3,71.19,21.92
2024-06-24,Nagpur,27.95,74.27,14.49
2024-06-24,Indore,22.28,50.21,17.83
2024-06-24,Bhopal,25.38,78.8,13.21
2024-06-24,Patna,25.08,87.6,11.97
2024-06-24,Ludhiana,20.5,48.75,16.64
2024-06-24,Agra,22.28,65.46,13.17
2024-06-24,Nashik,21.33,60.57,12.41
2024-06-24,Vadodara,18.35,54.41,14.64
2024-06-24,Faridabad,19.83,31.05,7.52
2024-06-24,Meerut,17.69,43.76,14.38
2024-06-24,Rajkot,25.71,52.74,9.9
2024-06-24,Kalyan,22.93,60.67,12.48
2024-06-24,Vasai,21.77,67.27,19.42
2024-06-24,Varanasi,22.85,82.42,12.28
2024-06-24,Srinagar,20.6,34.54,22.47
2024-06-24,Amritsar,22.63,80.6,14.53
2024-06-24,Ranchi,16.62,34.15,18.5
2024-06-24,Jodhpur,24.1,76.36,9.53
2024-06-24,Guwahati,28.0,81.72,12.87
2024-06-24,Chandigarh,21.92,71.22,10.3
2024-06-24,Mysore,19.82,56.97,5.9
2024-06-25,Delhi,23.59,71.42,18.68
2024-06-25,Mumbai,20.04,35.34,9.06
2024-06-25,Kolkata,22.28,31.05,8.92
2024-06-25,Chennai,22.27,45.14,12.66
2024-06-25,Bangalore,24.82,61.64,8.46
2024-06-25,Hyderabad,25.15,87.44,9.09
2024-06-25,Ahmedabad,23.63,33.05,5.7
2024-06-25,Pune,20.29,52.95,14.72
2024-06-25,Jaipur,23.29,64.74,16.54
2024-06-25,Lucknow,26.2,57.78,9.8
2024-06-25,Kanpur,27.21,83.2,7.32
2024-06-25,Nagpur,16.55,31.1,24.44
2024-06-25,Indore,19.57,42.63,18.29
2024-06-25,Bhopal,20.93,77.08,17.82
2024-06-25,Patna,24.85,81.77,16.13
2024-06-25,Ludhiana,22.58,78.77,22.15
2024-06-25,Agra,26.82,89.38,14.19
2024-06-25,Nashik,20.1,37.05,20.19
2024-06-25,Vadodara,18.23,35.02,20.36
2024-06-25,Faridabad,22.65,30.5,14.96
2024-06-25,Meerut,23.83,42.82,8.87
2024-06-25,Rajkot,25.09,76.68,14.26
2024-06-25,Kalyan,22.2,50.65,23.58
2024-06-25,Vasai,24.07,84.22,19.73
2024-06-25,Varanasi,22.49,61.81,11.38
2024-06-25,Srinagar,23.68,34.72,7.08
2024-06-25,Amritsar,19.02,75.54,23.12
2024-06-25,Ranchi,23.18,69.52,20.58
2024-06-25,Jodhpur,29.35,72.27,14.27
2024-06-25,Guwahati,25.79,67.35,6.76
2024-06-25,Chandigarh,18.86,36.18,14.49
2024-06-25,Mysore,25.66,73.82,23.49
2024-06-26,Delhi,22.87,76.62,15.85
2024-06-26,Mumbai,26.29,50.92,13.66
2024-06-26,Kolkata,27.27,87.5,20.76
2024-06-26,Chennai,14.74,31.89,16.59
2024-06-26,Bangalore,22.72,53.46,5.28
2024-06-26,Hyderabad,22.18,75.4,11.22
2024-06-26,Ahmedabad,24.6,71.49,19.37
2024-06-26,Pune,25.44,62.05,16.02
2024-06-26,Jaipur,23.99,59.67,7.86
2024-06-26,Lucknow,19.34,45.72,13.16
2024-06-26,Kanpur,18.26,69.84,21.12
2024-06-26,Nagpur,25.06,62.64,8.33
2024-06-26,Indore,23.23,42.41,5.05
2024-06-26,Bhopal,21.75,31.89,23.93
2024-06-26,Patna,18.34,57.81,8.58
2024-06-26,Ludhiana,21.57,33.33,15.28
2024-06-26,Agra,26.23,88.77,17.17
2024-06-26,Nashik,19.07,48.13,24.3
2024-06-26,Vadodara,24.79,71.34,12.97
2024-06-26,Faridabad,19.72,38.35,24.32
2024-06-26,Meerut,23.35,85.13,9.18
2024-06-26,Rajkot,22.15,44.82,20.91
2024-06-26,Kalyan,20.42,48.85,21.01
2024-06-26,Vasai,20.28,43.22,21.5
2024-06-26,Varanasi,21.58,58.55,5.08
2024-06-26,Srinagar,22.07,62.31,9.82
2024-06-26,Amritsar,21.47,61.3,24.87
2024-06-26,Ranchi,22.36,48.9,18.55
2024-06-26,Jodhpur,21.41,43.49,6.45
2024-06-26,Guwahati,19.36,73.69,18.19
2024-06-26,Chandigarh,19.29,42.05,24.46
2024-06-26,Mysore,24.05,80.33,17.55
2024-06-27,Delhi,19.18,36.54,19.87
2024-06-27,Mumbai,25.34,52.62,15.88
2024-06-27,Kolkata,24.78,87.71,21.68
2024-06-27,Chennai,28.4,86.87,10.86
2024-06-27,Bangalore,27.99,73.9,5.25
2024-06-27,Hyderabad,21.32,34.44,17.96
2024-06-27,Ahmedabad,23.71,81.34,8.76
2024-06-27,Pune,22.0,42.57,10.4
2024-06-27,Jaipur,24.42,73.99,9.26
2024-06-27,Lucknow,26.36,76.82,12.42
2024-06-27,Kanpur,21.6,88.72,23.95
2024-06-27,Nagpur,20.7,33.21,15.36
2024-06-27,Indore,23.54,32.14,10.82
2024-06-27,Bhopal,19.53,41.24,22.51
2024-06-27,Patna,23.68,69.03,18.77
2024-06-27,Ludhiana,23.74,63.59,7.03
2024-06-27,Agra,24.01,66.56,13.9
2024-06-27,Nashik,21.87,60.39,19.45
2024-06-27,Vadodara,25.9,86.94,7.68
2024-06-27,Faridabad,27.12,78.68,10.24
2024-06-27,Meerut,21.79,39.42,9.77
2024-06-27,Rajkot,19.13,35.27,15.85
2024-06-27,Kalyan,18.98,44.49,20.56
2024-06-27,Vasai,24.11,41.91,15.28
2024-06-27,Varanasi,24.94,59.69,8.68
2024-06-27,Srinagar,25.26,45.97,7.8
2024-06-27,Amritsar,18.44,33.07,16.58
2024-06-27,Ranchi,21.17,44.19,19.18
2024-06-27,Jodhpur,23.61,72.81,15.85
2024-06-27,Guwahati,19.97,54.6,6.62
2024-06-27,Chandigarh,21.38,68.37,22.14
2024-06-27,Mysore,20.71,47.53,21.53
2024-06-28,Delhi,25.76,63.33,18.33
2024-06-28,Mumbai,23.01,81.22,21.36
2024-06-28,Kolkata,23.12,70.87,16.33
2024-06-28,Chennai,24.95,76.44,8.97
2024-06-28,Bangalore,22.2,64.22,23.87
2024-06-28,Hyderabad,21.33,78.33,21.98
2024-06-28,Ahmedabad,26.06,76.59,11.43
2024-06-28,Pune,21.74,55.72,15.27
2024-06-28,Jaipur,18.4,46.99,8.88
2024-06-28,Lucknow,26.03,86.24,8.08
2024-06-28,Kanpur,20.49,67.72,19.02
2024-06-28,Nagpur,19.11,53.48,17.83
2024-06-28,Indore,23.18,30.92,5.86
2024-06-28,Bhopal,21.19,33.84,14.94
2024-06-28,Patna,25.1,41.08,13.63
2024-06-28,Ludhiana,23.32,79.24,12.7
2024-06-28,Agra,27.57,88.98,14.21
2024-06-28,Nashik,23.84,87.91,8.53
2024-06-28,Vadodara,21.48,84.41,20.45
2024-06-28,Faridabad,21.62,31.31,10.71
2024-06-28,Meerut,19.99,74.29,19.87
2024-06-28,Rajkot,20.06,36.89,20.6
2024-06-28,Kalyan,23.13,74.15,18.42
2024-06-28,Vasai,22.95,59.23,13.19
2024-06-28,Varanasi,20.92,47.92,17.56
2024-06-28,Srinagar,19.42,32.69,15.26
2024-06-28,Amritsar,23.06,81.27,8.46
2024-06-28,Ranchi,26.86,69.35,12.43
2024-06-28,Jodhpur,25.84,65.7,11.47
2024-06-28,Guwahati,24.44,62.75,15.38
2024-06-28,Chandigarh,24.67,44.11,8.84
2024-06-28,Mysore,25.69,74.12,5.68
2024-06-29,Delhi,23.17,61.23,10.24
2024-06-29,Mumbai,20.4,31.67,18.75
2024-06-29,Kolkata,22.79,62.63,6.52
2024-06-29,Chennai,21.59,46.07,10.33
2024-06-29,Bangalore,26.97,88.31,17.41
2024-06-29,Hyderabad,22.78,45.4,17.11
2024-06-29,Ahmedabad,24.11,46.18,24.9
2024-06-29,Pune,26.25,89.74,11.0
2024-06-29,Jaipur,26.13,54.59,8.75
2024-06-29,Lucknow,23.53,38.72,8.29
2024-06-29,Kanpur,27.26,87.43,5.9
2024-06-29,Nagpur,26.31,32.44,8.13
2024-06-29,Indore,18.52,58.46,23.27
2024-06-29,Bhopal,22.49,54.53,7.05
2024-06-29,Patna,26.16,82.38,10.99
2024-06-29,Ludhiana,25.7,47.51,17.0
2024-06-29,Agra,20.97,59.09,23.68
2024-06-29,Nashik,20.27,57.41,21.54
2024-06-29,Vadodara,18.49,54.77,23.55
2024-06-29,Faridabad,23.97,59.98,15.63
2024-06-29,Meerut,23.8,68.59,11.61
2024-06-29,Rajkot,23.64,32.52,11.91
2024-06-29,Kalyan,22.3,66.12,9.66
2024-06-29,Vasai,21.09,74.12,21.29
2024-06-29,Varanasi,29.03,85.49,9.68
2024-06-29,Srinagar,21.66,47.88,23.96
2024-06-29,Amritsar,21.99,44.82,20.22
2024-06-29,Ranchi,25.22,37.92,5.08
2024-06-29,Jodhpur,23.61,58.81,7.69
2024-06-29,Guwahati,21.87,31.77,8.96
2024-06-29,Chandigarh,20.62,66.57,14.83
2024-06-29,Mysore,19.36,52.99,16.59
2024-06-30,Delhi,20.47,70.67,13.83
2024-06-30,Mumbai,21.62,36.24,12.78
2024-06-30,Kolkata,21.15,76.28,21.07
2024-06-30,Chennai,26.21,77.37,23.87
2024-06-30,Bangalore,24.26,85.78,8.21
2024-06-30,Hyderabad,22.63,49.39,12.27
2024-06-30,Ahmedabad,25.7,79.41,8.05
2024-06-30,Pune,23.52,41.1,16.38
2024-06-30,Jaipur,20.88,33.85,19.93
2024-06-30,Lucknow,21.45,41.46,10.43
2024-06-30,Kanpur,28.6,63.13,7.01
2024-06-30,Nagpur,27.95,87.22,7.35
2024-06-30,Indore,27.78,86.8,13.63
2024-06-30,Bhopal,20.92,69.88,23.7
2024-06-30,Patna,25.05,59.52,14.33
2024-06-30,Ludhiana,22.13,57.82,5.95
2024-06-30,Agra,27.63,49.71,12.15
2024-06-30,Nashik,27.38,86.56,5.68
2024-06-30,Vadodara,20.47,47.77,11.35
2024-06-30,Faridabad,26.18,51.42,5.8
2024-06-30,Meerut,23.49,81.17,13.65
2024-06-30,Rajkot,21.21,58.85,11.05
2024-06-30,Kalyan,19.11,36.72,18.83
2024-06-30,Vasai,19.89,36.03,9.95
2024-06-30,Varanasi,21.36,31.92,6.59
2024-06-30,Srinagar,27.22,65.36,19.1
2024-06-30,Amritsar,19.67,58.61,12.73
2024-06-30,Ranchi,25.87,85.85,10.03
2024-06-30,Jodhpur,23.57,71.94,19.45
2024-06-30,Guwahati,22.42,57.04,20.35
2024-06-30,Chandigarh,17.25,34.49,23.18
2024-06-30,Mysore,22.01,55.73,16.68
2024-07-01,Delhi,20.49,52.22,14.62
2024-07-01,Mumbai,23.79,63.77,16.52
2024-07-01,Kolkata,19.44,32.44,13.31
2024-07-01,Chennai,21.39,40.67,16.32
2024-07-01,Bangalore,19.65,34.43,8.71
2024-07-01,Hyderabad,18.08,50.23,24.29
2024-07-01,Ahmedabad,17.56,44.54,19.73
2024-07-01,Pune,26.56,78.29,14.9
2024-07-01,Jaipur,23.98,75.77,16.14
2024-07-01,Lucknow,26.83,82.97,5.38
2024-07-01,Kanpur,19.44,35.23,20.71
2024-07-01,Nagpur,24.39,89.63,18.5
2024-07-01,Indore,22.22,54.33,16.74
2024-07-01,Bhopal,26.56,63.43,14.06
2024-07-01,Patna,24.53,85.13,16.09
2024-07-01,Ludhiana,22.91,39.57,11.85
2024-07-01,Agra,24.83,80.04,17.72
2024-07-01,Nashik,25.22,71.27,5.98
2024-07-01,Vadodara,23.48,76.42,15.14
2024-07-01,Faridabad,20.25,34.46,5.02
2024-07-01,Meerut,19.68,32.19,17.71
2024-07-01,Rajkot,18.41,37.6,23.92
2024-07-01,Kalyan,18.34,60.18,24.55
2024-07-01,Vasai,30.61,87.25,11.61
2024-07-01,Varanasi,19.88,58.79,20.85
2024-07-01,Srinagar,25.71,85.86,13.55
2024-07-01,Amritsar,22.82,46.29,7.86
2024-07-01,Ranchi,19.68,41.14,22.77
2024-07-01,Jodhpur,21.58,45.54,12.49
2024-07-01,Guwahati,22.04,59.92,23.04
2024-07-01,Chandigarh,18.32,43.79,21.54
2024-07-01,Mysore,20.93,75.52,23.39
2024-07-02,Delhi,22.45,56.89,23.33
2024-07-02,Mumbai,20.09,48.81,17.48
2024-07-02,Kolkata,22.93,73.61,19.51
2024-07-02,Chennai,22.3,52.84,22.94
2024-07-02,Bangalore,22.08,47.83,10.32
2024-07-02,Hyderabad,22.88,71.14,8.55
2024-07-02,Ahmedabad,22.38,73.97,21.76
2024-07-02,Pune,18.88,35.87,20.95
2024-07-02,Jaipur,28.02,75.75,6.24
2024-07-02,Lucknow,23.96,86.87,11.78
2024-07-02,Kanpur,25.93,82.13,8.38
2024-07-02,Nagpur,19.59,35.07,22.58
2024-07-02,Indore,26.44,53.95,13.08
2024-07-02,Bhopal,24.27,86.83,13.12
2024-07-02,Patna,26.38,71.82,17.02
2024-07-02,Ludhiana,24.63,56.74,8.31
2024-07-02,Agra,20.17,46.88,15.55
2024-07-02,Nashik,23.56,54.18,15.36
2024-07-02,Vadodara,21.92,58.69,9.32
2024-07-02,Faridabad,22.16,81.06,22.94
2024-07-02,Meerut,22.07,66.17,24.63
2024-07-02,Rajkot,27.27,54.58,6.62
2024-07-02,Kalyan,27.66,74.98,5.68
2024-07-02,Vasai,20.9,41.68,8.55
2024-07-02,Varanasi,21.04,38.99,11.55
2024-07-02,Srinagar,19.55,37.86,19.0
2024-07-02,Amritsar,23.16,63.23,9.09
2024-07-02,Ranchi,21.35,40.47,15.04
2024-07-02,Jodhpur,21.83,66.43,13.28
2024-07-02,Guwahati,22.74,67.3,22.47
2024-07-02,Chandigarh,21.88,44.19,7.78
2024-07-02,Mysore,19.28,32.81,21.93
2024-07-03,Delhi,24.87,89.59,6.46
2024-07-03,Mumbai,22.74,61.69,5.91
2024-07-03,Kolkata,25.62,60.47,10.93
2024-07-03,Chennai,21.99,63.71,23.35
2024-07-03,Bangalore,26.23,78.43,22.06
2024-07-03,Hyderabad,26.09,59.41,22.79
2024-07-03,Ahmedabad,22.42,75.84,22.77
2024-07-03,Pune,20.04,32.0,12.66
2024-07-03,Jaipur,24.55,83.79,16.53
2024-07-03,Lucknow,20.86,56.83,14.52
2024-07-03,Kanpur,21.99,55.45,9.79
2024-07-03,Nagpur,22.32,31.12,6.86
2024-07-03,Indore,20.08,36.87,13.22
2024-07-03,Bhopal,24.42,77.49,5.59
2024-07-03,Patna,23.79,72.67,9.85
2024-07-03,Ludhiana,16.33,31.47,21.24
2024-07-03,Agra,18.94,40.66,22.48
2024-07-03,Nashik,23.66,86.33,20.47
2024-07-03,Vadodara,19.44,51.14,15.46
2024-07-03,Faridabad,23.36,62.81,5.46
2024-07-03,Meerut,20.47,57.21,19.4
2024-07-03,Rajkot,22.58,45.34,19.63
2024-07-03,Kalyan,18.76,37.08,19.46
2024-07-03,Vasai,24.53,70.4,14.71
2024-07-03,Varanasi,21.49,64.68,20.26
2024-07-03,Srinagar,26.97,89.66,16.17
2024-07-03,Amritsar,20.56,40.71,12.0
2024-07-03,Ranchi,21.59,51.9,21.68
2024-07-03,Jodhpur,19.74,49.38,9.22
2024-07-03,Guwahati,23.35,71.34,15.01
2024-07-03,Chandigarh,22.89,47.08,6.69
2024-07-03,Mysore,24.13,88.17,16.52
2024-07-04,Delhi,23.61,62.15,15.95
2024-07-04,Mumbai,26.32,81.23,14.53
2024-07-04,Kolkata,24.68,48.14,8.2
2024-07-04,Chennai,22.84,84.3,22.23
2024-07-04,Bangalore,21.31,53.3,18.3
2024-07-04,Hyderabad,19.73,39.88,7.94
2024-07-04,Ahmedabad,23.42,76.44,14.18
2024-07-04,Pune,22.02,62.87,9.75
2024-07-04,Jaipur,26.08,85.6,10.46
2024-07-04,Lucknow,21.07,65.55,14.3
2024-07-04,Kanpur,29.27,76.99,8.47
2024-07-04,Nagpur,27.29,85.49,11.8
2024-07-04,Indore,22.7,78.32,10.26
2024-07-04,Bhopal,22.0,53.6,17.1
2024-07-04,Patna,23.96,70.44,17.04
2024-07-04,Ludhiana,17.84,45.79,15.22
2024-07-04,Agra,24.43,53.64,8.86
2024-07-04,Nashik,27.49,72.85,6.8
2024-07-04,Vadodara,17.76,46.27,23.97
2024-07-04,Faridabad,19.3,37.82,24.66
2024-07-04,Meerut,23.37,59.17,5.22
2024-07-04,Rajkot,23.85,46.82,13.06
2024-07-04,Kalyan,20.17,43.49,9.79
2024-07-04,Vasai,18.41,42.24,21.15
2024-07-04,Varanasi,22.47,35.63,11.09
2024-07-04,Srinagar,26.16,85.9,15.45
2024-07-04,Amritsar,21.69,37.15,13.26
2024-07-04,Ranchi,23.09,61.99,18.9
2024-07-04,Jodhpur,21.39,84.0,18.49
2024-07-04,Guwahati,22.3,58.48,21.85
2024-07-04,Chandigarh,15.91,46.71,24.62
2024-07-04,Mysore,23.27,85.28,19.62
2024-07-05,Delhi,24.75,72.7,17.81
2024-07-05,Mumbai,18.74,31.15,19.49
2024-07-05,Kolkata,26.96,66.8,19.17
2024-07-05,Chennai,24.31,44.65,11.1
2024-07-05,Bangalore,21.07,83.46,17.06
2024-07-05,Hyderabad,26.98,84.12,24.17
2024-07-05,Ahmedabad,22.41,40.49,9.86
2024-07-05,Pune,22.37,42.65,10.09
2024-07-05,Jaipur,21.25,50.47,13.26
2024-07-05,Lucknow,18.38,42.87,23.9
2024-07-05,Kanpur,24.11,82.18,21.84
2024-07-05,Nagpur,18.68,33.63,8.53
2024-07-05,Indore,23.06,36.69,24.87
2024-07-05,Bhopal,25.25,84.09,17.54
2024-07-05,Patna,29.1,77.9,8.31
2024-07-05,Ludhiana,28.26,82.27,6.19
2024-07-05,Agra,23.56,70.56,16.48
2024-07-05,Nashik,25.04,88.35,22.41
2024-07-05,Vadodara,24.72,67.34,6.91
2024-07-05,Faridabad,24.1,51.44,7.85
2024-07-05,Meerut,20.96,37.54,17.41
2024-07-05,Rajkot,25.33,62.49,8.94
2024-07-05,Kalyan,21.71,33.84,5.87
2024-07-05,Vasai,28.27,86.22,19.42
2024-07-05,Varanasi,29.62,71.09,18.06
2024-07-05,Srinagar,21.53,69.22,21.54
2024-07-05,Amritsar,24.17,87.5,24.27
2024-07-05,Ranchi,22.16,43.89,20.36
2024-07-05,Jodhpur,19.99,39.74,18.25
2024-07-05,Guwahati,19.38,30.09,14.61
2024-07-05,Chandigarh,27.45,81.14,7.89
2024-07-05,Mysore,25.67,59.06,11.7
2024-07-06,Delhi,20.6,53.62,18.54
2024-07-06,Mumbai,27.09,63.42,13.59
2024-07-06,Kolkata,20.19,41.95,23.45
2024-07-06,Chennai,26.21,86.97,13.6
2024-07-06,Bangalore,27.93,79.17,24.56
2024-07-06,Hyderabad,28.34,89.39,11.39
2024-07-06,Ahmedabad,25.53,89.8,17.27
2024-07-06,Pune,21.13,45.16,20.08
2024-07-06,Jaipur,22.12,31.83,11.38
2024-07-06,Lucknow,19.28,40.45,20.28
2024-07-06,Kanpur,25.92,61.07,12.42
2024-07-06,Nagpur,24.96,79.35,21.41
2024-07-06,Indore,20.94,74.87,24.48
2024-07-06,Bhopal,20.63,43.07,7.03
2024-07-06,Patna,20.27,46.75,20.52
2024-07-06,Ludhiana,20.83,32.06,12.77
2024-07-06,Agra,20.83,76.46,22.99
2024-07-06,Nashik,26.93,80.42,10.77
2024-07-06,Vadodara,27.85,77.68,9.37
2024-07-06,Faridabad,25.12,68.23,7.37
2024-07-06,Meerut,23.49,51.66,12.31
2024-07-06,Rajkot,24.13,83.1,18.17
2024-07-06,Kalyan,25.85,71.62,7.26
2024-07-06,Vasai,23.17,59.38,16.63
2024-07-06,Varanasi,23.92,31.57,14.21
2024-07-06,Srinagar,18.12,40.62,12.5
2024-07-06,Amritsar,27.55,83.3,8.04
2024-07-06,Ranchi,27.05,64.48,5.74
2024-07-06,Jodhpur,24.49,48.19,16.62
2024-07-06,Guwahati,20.4,30.86,18.71
2024-07-06,Chandigarh,23.37,87.51,18.45
2024-07-06,Mysore,23.57,72.23,16.57
2024-07-07,Delhi,24.25,75.55,14.61
2024-07-07,Mumbai,20.51,43.35,13.44
2024-07-07,Kolkata,23.43,59.72,17.27
2024-07-07,Chennai,27.04,87.36,8.21
2024-07-07,Bangalore,25.89,82.42,20.98
2024-07-07,Hyderabad,17.34,32.07,24.55
2024-07-07,Ahmedabad,24.04,65.32,20.3
2024-07-07,Pune,20.32,64.43,19.67
2024-07-07,Jaipur,21.72,32.93,18.9
2024-07-07,Lucknow,28.39,88.3,5.48
2024-07-07,Kanpur,25.21,39.67,7.48
2024-07-07,Nagpur,25.56,75.99,6.91
2024-07-07,Indore,18.82,47.09,17.64
2024-07-07,Bhopal,21.04,40.99,18.51
2024-07-07,Patna,30.74,82.53,10.02
2024-07-07,Ludhiana,25.02,75.64,17.28
2024-07-07,Agra,23.06,76.62,21.54
2024-07-07,Nashik,19.35,63.96,15.67
2024-07-07,Vadodara,22.47,34.1,17.29
2024-07-07,Faridabad,22.81,37.6,10.24
2024-07-07,Meerut,24.51,80.83,9.11
2024-07-07,Rajkot,17.87,41.63,23.65
2024-07-07,Kalyan,19.34,44.72,21.23
2024-07-07,Vasai,26.31,83.56,19.2
2024-07-07,Varanasi,19.63,37.57,6.61
2024-07-07,Srinagar,22.33,69.66,16.09
2024-07-07,Amritsar,24.07,88.97,16.08
2024-07-07,Ranchi,24.1,69.56,10.85
2024-07-07,Jodhpur,22.68,59.06,17.66
2024-07-07,Guwahati,24.07,54.7,13.27
2024-07-07,Chandigarh,22.38,81.58,24.56
2024-07-07,Mysore,21.89,57.58,13.83
2024-07-08,Delhi,21.76,61.12,23.68
2024-07-08,Mumbai,23.84,64.35,8.83
2024-07-08,Kolkata,27.37,87.06,17.14
2024-07-08,Chennai,26.06,44.24,11.79
2024-07-08,Bangalore,24.95,60.74,13.49
2024-07-08,Hyderabad,17.81,35.19,23.46
2024-07-08,Ahmedabad,24.81,76.61,23.39
2024-07-08,Pune,24.76,58.21,6.75
2024-07-08,Jaipur,21.79,51.85,17.44
2024-07-08,Lucknow,19.19,38.23,22.82
2024-07-08,Kanpur,22.5,84.46,23.9
2024-07-08,Nagpur,23.7,54.07,11.37
2024-07-08,Indore,23.43,46.13,6.08
2024-07-08,Bhopal,25.06,46.73,5.41
2024-07-08,Patna,23.47,85.58,22.28
2024-07-08,Ludhiana,25.09,79.38,6.12
2024-07-08,Agra,22.23,49.84,24.25
2024-07-08,Nashik,23.35,55.97,18.27
2024-07-08,Vadodara,22.63,38.74,5.75
2024-07-08,Faridabad,22.64,75.0,23.59
2024-07-08,Meerut,26.37,66.77,17.78
2024-07-08,Rajkot,23.11,64.55,6.05
2024-07-08,Kalyan,25.17,66.25,17.27
2024-07-08,Vasai,24.78,88.2,8.26
2024-07-08,Varanasi,18.48,37.58,20.95
2024-07-08,Srinagar,23.22,69.17,13.5
2024-07-08,Amritsar,21.7,58.0,13.23
2024-07-08,Ranchi,22.53,69.48,15.14
2024-07-08,Jodhpur,16.92,34.73,20.42
2024-07-08,Guwahati,24.59,87.25,14.43
2024-07-08,Chandigarh,23.76,63.63,11.77
2024-07-08,Mysore,25.38,62.64,18.92
2024-07-09,Delhi,25.88,65.19,9.3
2024-07-09,Mumbai,26.19,52.74,6.16
2024-07-09,Kolkata,23.01,86.42,18.51
2024-07-09,Chennai,24.34,65.53,7.08
2024-07-09,Bangalore,21.18,54.2,23.31
2024-07-09,Hyderabad,25.51,33.65,6.07
2024-07-09,Ahmedabad,27.54,89.21,14.16
2024-07-09,Pune,24.24,85.38,13.96
2024-07-09,Jaipur,20.55,30.98,13.54
2024-07-09,Lucknow,25.85,43.56,5.72
2024-07-09,Kanpur,28.55,81.18,15.14
2024-07-09,Nagpur,22.45,49.64,11.42
2024-07-09,Indore,22.8,50.16,16.54
2024-07-09,Bhopal,19.23,34.01,11.22
2024-07-09,Patna,24.22,66.71,20.04
2024-07-09,Ludhiana,27.34,87.28,16.89
2024-07-09,Agra,25.1,85.42,19.67
2024-07-09,Nashik,26.25,68.51,14.72
2024-07-09,Vadodara,24.83,68.86,20.74
2024-07-09,Faridabad,25.49,72.86,15.45
2024-07-09,Meerut,17.56,73.21,22.76
2024-07-09,Rajkot,21.84,71.65,23.65
2024-07-09,Kalyan,27.14,72.55,6.86
2024-07-09,Vasai,20.48,61.73,21.55
2024-07-09,Varanasi,21.76,75.2,21.92
2024-07-09,Srinagar,21.87,72.27,24.6
2024-07-09,Amritsar,23.79,78.51,18.49
2024-07-09,Ranchi,23.85,62.98,22.44
2024-07-09,Jodhpur,21.01,62.5,22.96
